CHANNELAREAIDFK,CONTRACTIDFK,DREDGECOST,DREDGINGEVENTAREAIDFK,DREDGINGEVENTIDPK,DREDGINGPURPOSE,EVENTDEPTH,EVENTDEPTHUOM,EVENTTYPE,EXECYEAR,FEATUREDESCRIPTION,FEATURENAME,MEDIAID,METADATAID,PLACEMENTAREADESC,PLACEMENTAREAIDFK,RPSUID,RPUID,SDSID,UNITCOST,VOLUMEDREDGED,RIVER,POOL,DREDGE_TYPE,LABOR_TYPE,DATE_START,DATE_END,UP_RIV_MIL,DN_RIV_MIL,VOLUME_UNITS,REACH_NAME,PREHYDROSURVEY_ID,POSTHYDROSURVEY_ID,REHANDLE_ID,DREDGE_NAME,COST,NARRATIVE,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE
,,,99811,2.22001E+14,channel,-11,foot,dredged,2001,,CAVE HOLLOW,,2001073130663069,,UM_3066_R,,,,,9283,Mississippi_River,22,Mechanical,Hired_Labor,7/31/2001 0:00,8/8/2001 0:00,306.9,306.6,cubicYard,CAVE HOLLOW,UM_22_MVR_20010729_BD_30623069_01C,,2.22001E+14,HIRED LABOR,,OPEN WATER PLACEMENT 306.4-306.7 TO BE REHANDLED,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99929,1.32001E+14,channel,-11,foot,dredged,2001,,SABULA LOWER,,2001092253305333,,UM_5384_T,,,,,4542,Mississippi_River,13,Mechanical,Commercial,9/22/2001 0:00,9/24/2001 0:00,533.3,533,cubicYard,SABULA LOWER,UM_13_MVR_20010918_BD_53285335_01C,,,CONTRACT,,SAVANNA THALWEG PLACEMENT 538.1T,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99867,1.82001E+14,channel,-11,foot,dredged,2001,,BENTON ISLAND,,2001101241984203,,UM_4198_R,,,,,28667,Mississippi_River,18,Hydraulic,Hired_Labor,10/12/2001 0:00,10/15/2001 0:00,420.3,419.8,cubicYard,BENTON ISLAND,UM_18_MVR_20010911_BD_41904204_01B,,,WM. A. THOMPSON,,CAMP ISLAND BANKLINE PLACEMENT 419.7-420.0R,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99833,2.02001E+14,channel,-11,foot,dredged,2001,,LIFERS LOWER,,2001103035113513,,UM_3484_T,,,,,8941,Mississippi_River,20,Mechanical,HIRED LABOR,10/30/2001 0:00,11/4/2001 0:00,351.3,351.1,cubicYard,GREGORY LOWER,UM_20_MVR_20011028_BD_35073514_01B,,,HIRED LABOR,,BUZZARD THALWEG PLACEMENT 348.3-348.5T,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99726,SR2001124132416,channel,-11,foot,dredged,2001,,BULLS ISLAND UPPER,,2001110524132416,,IL_2417_R,,,,,5155,Illinois_Waterway,SR,Mechanical,Hired_Labor,11/5/2001 0:00,12/10/2001 0:00,241.6,241.3,cubicYard,BULLS ISLAND,IL_SR_MVR_20010828_BD_24002420_01B,,,MAZON,,BULLS ISLAND UPLAND PLACEMENT 241.8-241.9R,B5ODTJLM@MVD,10/4/2023 19:33,B5ODTDJM,6/12/2025 18:27
,,,,2.02015E+14,construction,-11,foot,dredged,2015,,LOCK 20 UPPER AUX,,2015050234323432,,UM_3433_R,,,,,3048,Mississippi_River,20,Mechanical,Hired_Labor,5/2/2015 0:00,5/7/2015 0:00,343.2,343.2,cubicYard,LOCK 20 UPPER,UM_20_MVR_20150424_CS_34343443_15C,UM_20_MVR_20150604_CS_34333448_15D,,,,Placement upland storage yard 343.2R,B5ODTBVC,11/2/2021 16:43,B5ODTDJM,6/12/2025 18:27
,,,99900,1.52002E+14,clearing,,foot,dredged,2002,actual dates unknown,SYLVAN SLOUGH,,2002010148454846,,UM_4855_L,,,,,650,Mississippi_River,15,Mechanical,Commercial,1/1/2002 0:00,12/31/2002 0:00,484.6,484.5,cubicYard,SYLVAN SLOUGH,,,,DUBUQUE BARGE & FLEET,,SYLVAN SLOUGH UPPER UPLAND PLACEMENT 485.4-485.6L,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99709,DR2002127142719,channel,-11,foot,dredged,2002,,DRESDEN ISLAND UPPER,,2002031227142719,,IL_2716_L,,,,,1459,Illinois_Waterway,DR,Mechanical,Hired_Labor,3/12/2002 0:00,3/26/2002 0:00,271.9,271.4,cubicYard,DRESDEN LOCK UPPER,,,,MAZON,,DRESDEN ISLAND SITE 5 UPLAND PLACEMENT 271.6L,B5ODTJLM@MVD,2/8/2024 17:40,B5ODTDJM,6/12/2025 18:27
,,,,2.02015E+14,channel,-11,foot,dredged,2015,,LOCK 20 UPPER 1,,2015042934373440,,UM_3435_R,,,,,44662,Mississippi_River,20,Mechanical,Hired_Labor,4/29/2015 0:00,9/17/2015 0:00,344,343.7,cubicYard,LOCK 20 UPPER,UM_20_MVR_20150424_CS_34343443_15C,UM_20_MVR_20150922_AD_34333448_15F,,,,Placement bankline 343.3-343.6R,B5ODTBVC,11/2/2021 16:43,B5ODTDJM,6/12/2025 18:27
,,,99839,2.02015E+14,channel,-11,foot,dredged,2015,,DES MOINES RIVER,,2015081736113613,,UM_3613_R,,,,,41216,Mississippi_River,20,Hydraulic,Hired_Labor,8/17/2015 0:00,8/23/2015 0:00,361.3,361.1,cubicYard,DES MOINES RIVER,UM_20_MVR_20150817_BD_36073615_15B,UM_20_MVR_20150825_AD_36103613_15C,,GOETZ,,Placement bankline 361.0-361.4R,B5ODTBVC,11/2/2021 16:43,B5ODTDJM,6/12/2025 18:27
,,,99822,2.12002E+14,harbor,-11,foot,dredged,2002,COMPLETION OF CUT STARTED IN 2000,QUINCY BAY,,2002051432753275,,UM_3275_L,,,,,1020,Mississippi_River,21,Mechanical,Hired_Labor,5/14/2002 0:00,5/21/2002 0:00,327.5,327.5,cubicYard,QUINCY BRIDGE,UM_21_MVR_20000224_CS_32703280_00A,,,HIRED LABOR,,SQUAW CHUTE/QUINCY BAY UPLAND PLACEMENT 327.4L,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99865,1.82015E+14,channel,-11,foot,dredged,2015,,OQUAWKA,,2015101941474180,,UM_4184_T,,,,,12408,Mississippi_River,18,Mechanical,Hired_Labor,10/19/2015 0:00,10/29/2015 0:00,418,414.7,cubicYard,OQUAWKA BEND,UM_18_MVR_20150728_BD_41454154_15B,UM_18_MVR_20151124_AD_41474150_15C,,,,Placement thalweg 418.2T,B5ODTBVC,11/2/2021 16:43,B5ODTDJM,6/12/2025 18:27
,,,,1.42002E+14,harbor,-11,foot,dredged,2002,,LECLAIRE CANAL,,2002072449434945,,UM_4939_R,,,,,4403,Mississippi_River,14,Mechanical,Hired_Labor,7/24/2002 0:00,10/1/2002 0:00,494.5,494.3,cubicYard,LOCK 14 UPPER,,,,HIRED LABOR,,SMITH ISLAND UPLAND PLACEMENT 493.9L,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99887,1.62002E+14,harbor,,foot,dredged,2002,removing shoaling from boat ramp approach,SHADY CREEK,,2002090946474647,,UM_4618_L,,,,,3757,Mississippi_River,16,Mechanical,Hired_Labor,9/9/2002 0:00,9/17/2002 0:00,464.7,464.7,cubicYard,FAIRPORT,,,,HIRED LABOR,,IL CITY LANDING LT BANKLINE PLACEMENT 461.6L,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99723,MA2002124752475,channel,-10,foot,dredged,2002,,BALLARDS ISLAND CLOSING DAM,,2002093024752475,,IL_2450_R,,,,,1563,Illinois_Waterway,MA,Mechanical,Hired_Labor,9/30/2002 0:00,10/11/2002 0:00,247.5,247.5,cubicYard,BALLARDS ISLAND,IL_MA_MVR_20020711_CS_24742476_02B,,,MAZON,,BELL'S ISLAND SITE UPLAND PLACEMENT 245.0R,B5ODTJLM@MVD,2/8/2024 17:40,B5ODTDJM,6/12/2025 18:27
,,,,1.72002E+14,construction,-11,foot,dredged,2002,,LOCK 17 AUXILLARY,,2002100943714371,,UM_4372_L,,,,,699,Mississippi_River,17,Mechanical,Hired_Labor,10/9/2002 0:00,11/13/2002 0:00,437.1,437.1,cubicYard,LOCK 17 UPPER,,,,HIRED LABOR,,LOCK 17 LOCK WALL UPLAND PLACEMENT 437.2-437.3L,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99876,1.82002E+14,construction,-11,foot,dredged,2002,,LOCK 17 AUXILLARY,,2002100943704371,,UM_4372_L,,,,,13100,Mississippi_River,18,Mechanical,Hired_Labor,10/9/2002 0:00,11/13/2002 0:00,437.1,437,cubicYard,LOCK 17 LOWER,,,,HIRED LABOR,,LOCK 17 LOCK WALL UPLAND PLACEMENT 437.2-437.3L,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99926,1.32015E+14,channel,-11,foot,dredged,2015,,SMITH BAY,,2015040752985302,,UM_5315_L,,,,,17860,Mississippi_River,13,Mechanical,Hired_Labor,4/7/2015 0:00,4/21/2015 0:00,530.2,529.8,cubicYard,ELK RIVER,UM_13_MVR_20150406_BD_52985318_15B,UM_13_MVR_20150513_CS_53105320_15A,,,,Placement bankline 531.3-531.5L,B5ODTBVC,11/2/2021 16:43,B5ODTDJM,6/12/2025 18:27
,,,99726,SR2002224042407,channel,-11,foot,dredged,2002,This event is broken into 2 parts based on a second survey with new cuts.,BULLS ISLAND,,2002101524042407,,IL_2417_R,,,,,5422,Illinois_Waterway,SR,Mechanical,Hired_Labor,10/15/2002 0:00,12/4/2002 0:00,240.7,240.4,cubicYard,BULLS ISLAND,IL_SR_MVR_20021010_BD_24022418_02B,,2002101524042416,MAZON,,BULL'S ISLAND UPLAND PLACEMENT 241.7-241.8R,B5ODTJLM@MVD,2/8/2024 17:40,B5ODTDJM,6/12/2025 18:27
,,,99832,2.02015E+14,channel,-11,foot,dredged,2015,,BUZZARD ISLAND,,2015081334893492,,UM_3492_R,,,,,26240,Mississippi_River,20,Hydraulic,Hired_Labor,8/13/2015 0:00,8/17/2015 0:00,349.2,348.9,cubicYard,BUZZARD ISLAND ,UM_20_MVR_20150729_CS_34863496_15B,UM_20_MVR_20150818_AD_34893492_15C,,GOETZ,,Placement upland beneficial use 349.1-349.2R DMMP,B5ODTBVC,11/2/2021 16:43,B5ODTDJM,6/12/2025 18:27
,,,99709,DR2003127152715,mooring,-9,foot,dredged,2003,,DRESDEN ISLAND DAM UPPER,,2003022527152715,,IL_2716_L,,,,,1674,Illinois_Waterway,DR,Mechanical,Hired_Labor,2/25/2003 0:00,2/27/2003 0:00,271.5,271.5,cubicYard,DRESDEN DAM UPPER,,,,MAZON,,DRESDEN ISLAND SITE 5 UPLAND PLACEMENT 271.6L,B5ODTJLM@MVD,2/20/2024 22:02,B5ODTDJM,6/12/2025 18:27
,,,,2.02015E+14,channel,-11,foot,dredged,2015,,LOCK 20 UPPER 2,,2015101634373443,,UM_3435_R,,,,,358579,Mississippi_River,20,Hydraulic,Hired_Labor,10/16/2015 0:00,11/15/2015 0:00,344.3,343.7,cubicYard,LOCK 20 UPPER,UM_20_MVR_20150728_CS_34333443_15G,UM_20_MVR_20151117_AD_34333445_15I,,GOETZ,,Placement bankline 344.8-345.6R,B5ODTBVC,11/2/2021 16:43,B5ODTDJM,6/12/2025 18:27
,,,99702,DR2003127912793,channel,-11,foot,dredged,2003,,TREATS ISLAND,,2003031127912793,,IL_2798_L,,,,,269,Illinois_Waterway,DR,Mechanical,Hired_Labor,3/11/2003 0:00,3/12/2003 0:00,279.3,279.1,cubicYard,TREATS ISLAND,IL_DR_MVR_20021127_BD_27872802_02B,,,MAZON,,TREATS ISLAND UPLAND PLACEMENT 279.6-279.7L,B5ODTJLM@MVD,2/20/2024 22:02,B5ODTDJM,6/12/2025 18:27
,,,99811,2.22015E+14,channel,-11,foot,dredged,2015,,CAVE HOLLOW,,2015080830553056,,UM_3057_L,,,,,5283,Mississippi_River,22,Mechanical,Hired_Labor,8/8/2015 0:00,8/11/2015 0:00,305.6,305.5,cubicYard,CAVE HOLLOW,UM_22_MVR_20150807_BD_30543060_15C,UM_22_MVR_20150818_AD_30553057_15D,2.22016E+14,,,Placement open water in hydraulic cut 305.6,B5ODTBVC,11/2/2021 16:43,B5ODTDJM,6/12/2025 18:27
,,,99826,2.12015E+14,channel,-11,foot,dredged,2015,,LAGRANGE,,2015081333613366,,UM_3362_R,,,,,3164,Mississippi_River,21,Mechanical,Hired_Labor,8/13/2015 0:00,8/18/2015 0:00,336.6,336.1,cubicYard,LA GRANGE,UM_21_MVR_20150610_CS_33583370_15A,UM_21_MVR_20150730_CS_33533367_15B,,,,Placement bankline beneficial use 336.2-336.5R,B5ODTBVC,11/2/2021 16:43,B5ODTDJM,6/12/2025 18:27
,,,99937,1.32015E+14,channel,-11,foot,dredged,2015,,MAQUOKETA RIVER,,2015072754735475,,UM_5490_R,,,,,14515,Mississippi_River,13,Mechanical,Hired_Labor,7/27/2015 0:00,9/3/2015 0:00,547.5,547.3,cubicYard,MAQUOKETA RIVER,UM_13_MVR_20150707_CS_54705487_15B,UM_13_MVR_20150901_AD_54725475_15D,,,,Placement inland/beneficial use 548.8R,B5ODTBVC,11/2/2021 16:43,B5ODTDJM,6/12/2025 18:27
,,,99731,SR2003123132313,mooring,,foot,dredged,2003,,STARVED ROCK UPPER,,2003040723132313,,IL_2315_R,,,,,501,Illinois_Waterway,SR,Mechanical,Hired_Labor,4/7/2003 0:00,4/10/2003 0:00,231.3,231.3,cubicYard,STARVED ROCK LOCK UPPER,,,,MAZON,,STARVED ROCK BOAT YARD UPLAND PLACEMENT 231.5R,B5ODTJLM@MVD,2/20/2024 22:02,B5ODTDJM,6/12/2025 18:27
,,,99739,PE2015121542159,channel,-11,foot,dredged,2015,,CLARK ISLAND,,2015090221542159,,IL_2159_R,,,,,26511,Illinois_Waterway,PE,Hydraulic,Commercial,9/2/2015 0:00,9/6/2015 0:00,215.9,215.4,cubicYard,CLARK ISLAND,IL_PE_MVR_20150815_CS_21502170_15B,IL_PE_MVR_20150915_AD_21532160_15D,,MORGAN GALE,,Placement bankline 216.4R,B5ODTBVC,11/2/2021 16:43,B5ODTDJM,6/12/2025 18:27
,,,99726,SR2015124152417,channel,-11,foot,dredged,2015,,BULL'S ISLAND UPPER,,2015081524152417,,IL_2417_R,,,,,6011,Illinois_Waterway,SR,Mechanical,Hired_Labor,8/15/2015 0:00,8/18/2015 0:00,241.7,241.5,cubicYard,BULLS ISLAND,IL_SR_MVR_20150708_CS_24132415_15C,IL_SR_MVR_20150910_AD_24142417_15E,,,,Placement upland 241.7R,B5ODTBVC,11/2/2021 16:43,B5ODTDJM,6/12/2025 18:27
,,,99823,2.12014E+14,channel,-11,foot,dredged,2014,,HOGBACK1,,2014072933083311,,UM_3307_T,,,,,15497,Mississippi_River,21,Mechanical,Hired_Labor,7/29/2014 0:00,8/8/2014 0:00,331.1,330.8,cubicYard,HOGBACK,UM_21_MVR_20140619_CS_33083321_14B,UM_21_MVR_20140815_CS_33083327_14D,,Barge 766,,Hogback Thalweg 330.6,B5ODMKDK,6/10/2022 19:39,B5ODTDJM,6/12/2025 18:27
,,,99724,MA2003124522464,channel,-11,foot,dredged,2003,,MARSEILLES CANAL,,2003041424522464,,IL_2450_R,,,,,11191,Illinois_Waterway,MA,Mechanical,Hired_Labor,4/14/2003 0:00,7/7/2003 0:00,246.4,245.2,cubicYard,MARSEILLES CANAL,IL_MA_MVR_20030305_CS_24462474_03A,,,MAZON,,BELLS ISLAND UPLAND PLACEMENT 245.0-245.1R,B5ODTJLM@MVD,2/20/2024 22:02,B5ODTDJM,6/12/2025 18:27
,,,99771,LA2003114771479,channel,-11,foot,dredged,2003,,MACKINAW RIVER,,2003080814771479,,IL_1470_L,,,,,51976,Illinois_Waterway,LA,Hydraulic,Commercial,8/8/2003 0:00,9/2/2003 0:00,147.9,147.7,cubicYard,MACKINAW RIVER,IL_LA_MVR_20030710_BD_14761480_03D,,,MERLIN MCCOY,,MACKINAW RIVER UPLAND PLACEMENT 147.4-147.6L,B5ODTJLM@MVD,2/20/2024 22:02,B5ODTDJM,6/12/2025 18:27
,,,99891,1.62014E+14,channel,-11,foot,dredged,2014,,BUFFALO,,2014081547204724,,UM_4731_L,,,,,14266,Mississippi_River,16,Mechanical,Hired_Labor,8/15/2014 0:00,8/23/2014 0:00,472.4,472,cubicYard,BUFFALO,UM_16_MVR_20140731_CS_47194726_14B,UM_16_MVR_20140828_AD_47204724_14D,,Barge 767,,473.0L Pocket Beaches Mech,B5ODMKDK,6/10/2022 19:39,B5ODTDJM,6/12/2025 18:27
,,,99871,1.82014E+14,channel,-11,foot,dredged,2014,,KEITHSBURG UPPER,,2014100642694272,,UM_4272_L,,,,,33237,Mississippi_River,18,Mechanical,Hired_Labor,10/6/2014 0:00,10/23/2014 0:00,427.2,426.9,cubicYard,KEITHSBURG,UM_18_MVR_20140930_CS_42694273_14D,UM_18_MVR_20141027_CS_42704272_14E,,Barge 766,,Bankline 427.2-427.3L ,B5ODMKDK,6/10/2022 19:39,B5ODTDJM,6/12/2025 18:27
,,,99766,PE2019115901596,channel,-11,foot,dredged,2019,,Wesley Bend,,2019010115901596,,IL_1644_R,,,,,11244,Illinois_Waterway,PE,Mechanical,Hired_Labor,1/1/2019 0:00,2/7/2019 0:00,159.6,159,cubicYard,KICKAPOO CREEK,IL_PE_MVR_20181017_BD_15911599_18B,IL_PE_MVR_20190319_CS_15911620_19A,,,,IWW Peoria Sheet Pile Wall Fill 164.3R,B5ODTDJM,1/26/2022 14:57,B5ODTDJM,6/12/2025 18:27
,,,99987,SR2021124412444,channel,-11,foot,dredged,2021,,Marseilles Lower,,2021033024412444,,IL_2417_R,,,,,2676,Illinois_Waterway,SR,Mechanical,Hired_Labor,3/30/2021 0:00,4/2/2021 0:00,244.4,244.1,cubicYard,MARSEILLES LOCK LOWER,MVRIWSR_24402445_21B,MVRIWSR_24242444_21C,,Barge 767,,Upland placement 241.7R,B5ODTBVC,1/28/2022 20:03,B5ODTDJM,6/12/2025 18:27
,,,99726,SR2021124082416,channel,-11,foot,dredged,2021,,Bulls Island 1,,2021040524082416,,IL_2417_R,,,,,9692,Illinois_Waterway,SR,Mechanical,Hired_Labor,4/5/2021 0:00,4/29/2021 0:00,241.6,240.8,cubicYard,BULLS ISLAND,MVRIWSR_24042417_21B,MVRIWSR_24112418_21D,,Barge 767,,Upland placement RM 241.7R,B5ODTBVC,2/1/2022 16:38,B5ODTDJM,6/12/2025 18:27
,,,99739,PE2021121532158,channel,-11,foot,dredged,2021,,Clark Island Mechanical,,2021051921532158,,IL_2159_R,,,,,7816,Illinois_Waterway,PE,Mechanical,Hired_Labor,5/19/2021 0:00,6/4/2021 0:00,215.8,215.3,cubicYard,CLARK ISLAND,MVRIWPE_21482162_21A,MVRIWPE_21532158_21C,,Barge 767,,Bankline placement RM 216.0-216.9R,B5ODTBVC,2/1/2022 16:38,B5ODTDJM,6/12/2025 18:27
,,,99742,PE2021120922093,channel,-11,foot,dredged,2021,,Hennepin,,2021051720922093,,IL_2159_R,,,,,961,Illinois_Waterway,PE,Mechanical,Hired_Labor,5/17/2021 0:00,5/18/2021 0:00,209.3,209.2,cubicYard,BUREAU CREEK,MVRIWPE_20852095_21A,MVRIWPE_20882095_21B,,Barge 767,,Bankline placement RM 215.7-216.5R,B5ODTBVC,2/1/2022 16:38,B5ODTDJM,6/12/2025 18:27
,,,99774,LA2021114141421,channel,-11,foot,dredged,2021,,Coon Hollow Island Upper,,2021081314141421,,IL_1430_L,,,,,49300,Illinois_Waterway,LA,Hydraulic,Commercial,8/13/2021 0:00,8/21/2021 0:00,142.1,141.4,cubicYard,COON HOLLOW ISLAND,MVRIWLA_14141421_21E,MVRIWLA_14131421_21H,,Barry J,,Bankline placement RM 142.0-142.2L,B5ODTBVC,2/1/2022 16:38,B5ODTDJM,6/12/2025 18:27
,,,99726,SR2021224032411,channel,-11,foot,dredged,2021,,Bulls Island 2,,2021071224032411,,IL_2407_R,,,,,10105,Illinois_Waterway,SR,Mechanical,Hired_Labor,7/12/2021 0:00,8/3/2021 0:00,241.1,240.3,cubicYard,BULLS ISLAND,MVRIWSR_24032411_21E,MVRIWSR_24032411_21G,,Barge 767,,Bankline placement RM 240.5-241.0,B5ODTBVC,2/1/2022 16:38,B5ODTDJM,6/12/2025 18:27
,,,99739,PE2021221482159,channel,-11,foot,dredged,2021,,Clark Island Hydraulic,,2021071921482159,,IL_2159_R,,,,,51783,Illinois_Waterway,PE,Hydraulic,Commercial,7/19/2021 0:00,7/31/2021 0:00,215.9,214.8,cubicYard,CLARK ISLAND,MVRIWPE_21482159_21D,MVRIWPE_21482160_21E,,Barry J,,Bankline placement RM 216.0-216.9R,B5ODTBVC,2/1/2022 16:38,B5ODTDJM,6/12/2025 18:27
,,,99773,LA2021114221430,channel,-11,foot,dredged,2021,,Lancaster Landing,,2021080414221430,,IL_1430_L,,,,,58011,Illinois_Waterway,LA,Hydraulic,Commercial,8/4/2021 0:00,8/13/2021 0:00,143,142.2,cubicYard,LANCASTER LANDING,MVRIWLA_14221430_21D,MVRIWLA_14221431_21G,,Barry J,,Bankline placement RM 142.2-143.1L,B5ODTBVC,2/1/2022 16:38,B5ODTDJM,6/12/2025 18:27
,,,99779,LA2021113261336,channel,-11,foot,dredged,2021,,Senate Island,,2021082313261336,,IL_1343_L,,,,,40874,Illinois_Waterway,LA,Hydraulic,Commercial,8/23/2021 0:00,9/21/2021 0:00,133.6,132.6,cubicYard,SENATE ISLAND,MVRIWLA_13261336_21D,MVRIWLA_13361343_21H,,Barry J,,Upland placement RM 134.2L,B5ODTBVC,2/1/2022 16:38,B5ODTDJM,6/12/2025 18:27
,,,99791,LA2021111201125,channel,-11,foot,dredged,2021,,Otter Creek,,2021092911201125,,IL_1127_R,,,,,11077,Illinois_Waterway,LA,Mechanical,Commercial,9/29/2021 0:00,10/21/2021 0:00,112.5,112,cubicYard,OTTER CREEK,MVRIWLA_11191125_21C,MVRIWLA_11191125_21D,,Barge 767,,Bankline placement RM 112.2-113.1R,B5ODTBVC,2/1/2022 16:38,B5ODTDJM,6/12/2025 18:27
,,,99733,PE2021122702276,channel,-11,foot,dredged,2021,,Vermillion River,,2021011122702276,,IL_2279_R,,,,,21977,Illinois_Waterway,PE,Mechanical,Hired_Labor,1/11/2021 0:00,2/25/2021 0:00,227.6,227,cubicYard,VERMILLION RIVER,MVRIWPE_22702276_20D,MVRIWPE_22702277_21A,,Barge 767,,Bankline placement RM 228.0R,B5ODTBVC,2/1/2022 16:38,B5ODTDJM,6/12/2025 18:27
,,,99897,1.62003E+14,channel,-11,foot,dredged,2003,,CENTENNIAL BRIDGE,,2003090648174820,,UM_4820_L,,,,,13119,Mississippi_River,16,Hydraulic,Hired_Labor,9/6/2003 0:00,9/9/2003 0:00,482,481.7,cubicYard,CENTENNIAL AND CRESCENT BRIDGES,UM_16_MVR_20030729_CS_48144822_03A,,,WM A THOMPSON,,CENTENNIAL BRIDGE STOCKPILE BANKLINE PLACEMENT 481.5-482.1L,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99891,1.62003E+14,channel,-11,foot,dredged,2003,,BUFFALO,,2003090947204723,,UM_4714_R,,,,,22133,Mississippi_River,16,Hydraulic,Hired_Labor,9/9/2003 0:00,9/17/2003 0:00,472.3,472,cubicYard,BUFFALO,UM_16_MVR_20030730_BD_47204730_03A,,,WM. A. THOMPSON,,BUFFALO DMMP SITE 5 UPLAND PLACEMENT 471.3-471.4R,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99945,1.22021E+14,channel,-11,foot,dredged,2021,,BELLEVUE SLOUGH 1,,2021050456065608,,UM_5612_T,,,,,10353,Mississippi_River,12,Mechanical,Hired_Labor,5/4/2021 0:00,5/11/2021 0:00,560.8,560.6,cubicYard,BELLEVUE SLOUGH,UM_12_MVR_20210424_BD_56015609_21C,UM_12_MVR_20210511_AD_56105615_21D,,Barge 767,,Thalweg placement RM 561.0-561.5,B5ODTBVC,2/1/2022 17:41,B5ODTDJM,6/12/2025 18:27
,,,99926,1.32021E+14,channel,-11,foot,dredged,2021,,SMITH BAY 1,,2021051152975301,,UM_5317_T,,,,,14873,Mississippi_River,13,Mechanical,Hired_Labor,5/11/2021 0:00,5/20/2021 0:00,530.1,529.7,cubicYard,ELK RIVER,UM_13_MVR_20210511_CS_52965304_21C,UM_13_MVR_20210521_AD_52965303_21E,,Barge 767,,Thalweg placement RM 531.9-532.0,B5ODTBVC,2/1/2022 17:41,B5ODTDJM,6/12/2025 18:27
,,,99880,1.72021E+14,channel,-11,foot,dredged,2021,,BASS ISLAND,,2021052544754479,,UM_4480_L,,,,,11648,Mississippi_River,17,Mechanical,Hired_Labor,5/25/2021 0:00,6/6/2021 0:00,447.9,447.5,cubicYard,BASS ISLAND,MVRUM17_44654483_21C,MVRUM17_44594483_21C,,Barge 767,,Bankline placement RM 447.9-448.1L,B5ODTBVC,2/1/2022 17:41,B5ODTDJM,6/12/2025 18:27
,,,99869,1.82021E+14,channel,-11,foot,dredged,2021,,CHEROKEE 1,,2021061442434246,,UM_4254_L,,,,,9255,Mississippi_River,18,Mechanical,Hired_Labor,6/14/2021 0:00,6/19/2021 0:00,424.6,424.3,cubicYard,CHEROKEE,MVRUM18_42404250_21B,MVRUM18_42404250_21C,,Barge 767,,Bankline placement RM 425.4-426.0L,B5ODTBVC,2/1/2022 17:41,B5ODTDJM,6/12/2025 18:27
,,,99926,1.32021E+14,channel,-11,foot,dredged,2021,,SMITH BAY 2,,2021062152965299,,UM_5317_T,,,,,22949,Mississippi_River,13,Mechanical,Hired_Labor,6/21/2021 0:00,7/7/2021 0:00,529.9,529.6,cubicYard,ELK RIVER,UM_13_MVR_20210620_BD_52965303_21G,UM_13_MVR_20210709_CS_52855307_21C,,Barge 767,,Thalweg placement RM 531.9-532.0,B5ODTBVC,2/1/2022 17:41,B5ODTDJM,6/12/2025 18:27
,,,99929,1.32021E+14,channel,-11,foot,dredged,2021,,SABULA LOWER,,2021070753305335,,UM_5317_T,,,,,30908,Mississippi_River,13,Mechanical,Hired_Labor,7/7/2021 0:00,7/22/2021 0:00,533.5,533,cubicYard,SABULA LOWER,UM_13_MVR_20210630_BD_53305336_21D,UM_13_MVR_20210724_AD_53295336_21F,,Barge 767,,Thalweg placement RM 531.9-532.0,B5ODTBVC,2/1/2022 17:41,B5ODTDJM,6/12/2025 18:27
,,,99926,1.32021E+14,channel,-11,foot,dredged,2021,,SMITH BAY 3,,2021080352985303,,UM_5315_L,,,,,54664,Mississippi_River,13,Hydraulic,Hired_Labor,8/3/2021 0:00,8/9/2021 0:00,530.3,529.8,cubicYard,ELK RIVER,UM_13_MVR_20210709_CS_52855307_21C,UM_13_MVR_20210816_AD_52955305_21J,,Goetz,,Bankline placement RM 531.3-531.7L,B5ODTBVC,2/1/2022 17:41,B5ODTDJM,6/12/2025 18:27
,,,99827,2.12021E+14,channel,-11,foot,dredged,2021,,HOWARDS CROSSING,,2021073133853391,,UM_3390_L,,,,,19981,Mississippi_River,21,Mechanical,Hired_Labor,7/31/2021 0:00,8/17/2021 0:00,339.1,338.5,cubicYard,HOWARDS CROSSING,MVRUM21_33853393_21D,MVRUM21_33853393_21E,,Barge 767,,Bankline placement RM 339.0-339.5L,B5ODTBVC,2/1/2022 17:41,B5ODTDJM,6/12/2025 18:27
